,WindowId,Min,Max,Mean,Iqr,Std,Var,Pp,Rms,Cf,Mac,Energy
143,144.0,225.1578947368421,225.78947368421052,225.4298245614035,0.118421052631561,0.19077686992044865,0.03639581409664378,0.6315789473684106,225.42990528676373,1.0015950341503688,0.12280701754385841,50818.64219759926
144,145.0,225.1578947368421,226.26315789473685,225.60526315789477,0.5263157894736707,0.3923906885323676,0.15397045244690552,1.1052631578947398,225.60560439624587,1.0029146150879127,0.23684210526315988,50897.88873499539
145,146.0,225.1578947368421,226.89473684210526,226.02631578947367,0.9736842105263008,0.621817845559549,0.3866574330563191,1.7368421052631504,226.02717112505732,1.0038383248913376,0.31578947368421,51088.282086795945
146,147.0,226.0,228.10526315789474,226.87719298245614,1.0000000000000284,0.7227133306682827,0.5223145583256426,2.10526315789474,226.87834407487412,1.0054078280940544,0.3508771929824566,51473.78301015697
147,148.0,226.52631578947367,229.42105263157896,227.93859649122808,1.8947368421052602,1.0911448605946448,1.1905971068021068,2.8947368421052886,227.9412081381901,1.0064922201012978,0.4824561403508814,51957.194367497694
148,149.0,227.47368421052633,232.10526315789474,229.50877192982458,2.0263157894736707,1.5523094125069186,2.409664512157575,4.631578947368411,229.51402148288977,1.0112901236197378,0.7719298245614018,52676.686057248386
149,150.0,229.21052631578948,237.6315789473684,232.1491228070175,3.618421052631561,2.9103909531459617,8.47037550015386,8.421052631578931,232.16736548354046,1.0235356655421726,1.4035087719298218,53901.68559556786
150,151.0,230.73684210526315,241.8421052631579,236.19298245614036,7.671052631578931,4.278903850220717,18.309018159433673,11.10526315789474,236.23173787551505,1.023749422656321,1.8508771929824566,55805.43397968606
151,152.0,233.78947368421052,242.8421052631579,239.93859649122808,3.828947368421069,3.2366519223356263,10.475915666358905,9.05263157894737,239.9604259077874,1.0120089774989727,1.5087719298245617,57581.00600184672
152,153.0,241.05263157894737,243.52631578947367,242.4824561403509,1.0789473684210407,0.8296316678000413,0.6882887042166781,2.473684210526301,242.48387539084203,1.0042990091483461,0.41228070175438347,58798.429824561405
153,154.0,242.47368421052633,245.94736842105263,243.76315789473685,1.4342105263157805,1.1873253382752453,1.4097414589104258,3.473684210526301,243.76604949884492,1.0089484115064105,0.5789473684210501,59421.886888273315
154,155.0,243.1578947368421,248.31578947368422,245.5175438596491,3.328947368421069,1.930801188285774,3.727993228685757,5.15789473684211,245.52513585395573,1.011366060790568,0.8596491228070183,60282.592336103415
155,156.0,244.6315789473684,249.21052631578948,247.39473684210523,2.2894736842105203,1.617297427664157,2.615650969529099,4.578947368421069,247.40002317733126,1.0073181203267734,0.8421052631578997,61206.77146814405
156,157.0,245.1578947368421,249.21052631578948,247.86842105263156,0.9210526315789309,1.3149997630156829,1.7292243767313022,4.05263157894737,247.87190921825206,1.005400438887001,0.9561403508771965,61440.483379501384
157,158.0,236.21052631578948,249.21052631578948,244.70175438596493,6.85526315789474,4.798782804529469,23.028316405047715,13.0,244.74880370693162,1.018229803542576,2.1666666666666665,59901.97691597415
158,159.0,226.3684210526316,248.26315789473685,237.92105263157896,11.802631578947398,7.664162142602875,58.739381348107095,21.89473684210526,238.04446363372256,1.0429276703395116,3.649122807017543,56665.166666666664
159,160.0,217.8421052631579,240.6315789473684,229.01754385964912,11.67105263157896,7.843380719701737,61.51862111418894,22.78947368421052,229.1518143428511,1.0500967650526283,3.798245614035087,52510.5540166205
160,161.0,213.57894736842104,230.89473684210526,220.7719298245614,10.51315789473685,6.3873624844329004,40.798399507540836,17.31578947368422,220.86430992346547,1.045414430797423,2.92105263157895,48781.043397968606
161,162.0,213.57894736842104,225.57894736842104,218.14912280701753,6.75,4.399006925062372,19.3512619267467,12.0,218.1934715874835,1.0338482894433274,3.4298245614035117,47608.39104339797
162,163.0,213.57894736842104,237.73684210526315,224.02631578947367,20.21052631578948,10.423123575900156,108.64150507848566,24.15789473684211,224.26865958328523,1.06005378793008,4.026315789473685,50296.43167128347
163,164.0,174.68421052631578,237.73684210526315,217.02631578947367,22.53947368421052,21.434254951328715,459.42728531855954,63.05263157894737,218.08220704695492,1.0901248906293233,14.140350877192981,47559.84903047091
164,165.0,166.26315789473685,237.73684210526315,199.12280701754386,61.26315789473682,30.97047810422546,959.1705140043086,71.4736842105263,201.51690447342207,1.1797364728606086,11.94736842105263,40609.06278855031
165,166.0,166.26315789473685,210.68421052631578,175.5,6.25,15.996010294352361,255.8723453370267,44.42105263157893,176.22747329896387,1.1955242084694548,7.499999999999996,31056.122345337022
166,167.0,165.1578947368421,167.8421052631579,166.44736842105263,0.8157894736842195,0.8325943168187534,0.6932132963988867,2.6842105263157805,166.44945078788945,1.0083668313032954,0.640350877192977,27705.419667590028
167,168.0,163.3684210526316,166.8421052631579,165.359649122807,2.0394736842105203,1.2625790584085819,1.5941058787319011,3.473684210526301,165.3644691700626,1.0089356323066938,0.6052631578947351,27345.40766389658
168,169.0,163.3684210526316,165.89473684210526,164.5438596491228,0.868421052631561,0.8049171752248712,0.647891658971986,2.5263157894736707,164.545828387988,1.0081977675601512,0.614035087719292,27075.329639889194
169,170.0,163.3684210526316,170.42105263157896,165.37719298245614,1.2236842105263008,2.3538374920011784,5.540550938750398,7.05263157894737,165.3939433887931,1.0303947601694736,1.31578947368421,27355.156509695295
170,171.0,164.10526315789474,240.73684210526315,187.3245614035088,41.69736842105266,30.66385254461364,940.2718528778084,76.63157894736841,189.81771033782582,1.2682527972590893,12.771929824561402,36030.76315789474
171,172.0,165.6315789473684,244.73684210526315,213.80701754385962,59.82894736842104,33.53440738877891,1124.5564789165894,79.10526315789474,216.42087983814523,1.130837478751101,13.18421052631579,46837.997229916895
172,173.0,218.52631578947367,244.78947368421052,239.28070175438597,3.3289473684210407,9.38588293127011,88.0947983995076,26.26315789473685,239.46471353932486,1.0222360951063933,4.587719298245612,57343.34903047091
173,174.0,242.78947368421052,246.0,244.65789473684208,1.0789473684210407,1.0308043995175002,1.0625577100646342,3.2105263157894797,244.66006624452177,1.0054767162293623,0.7456140350877168,59858.548014773776
174,175.0,244.10526315789474,246.26315789473685,245.45614035087718,1.0657894736842195,0.7721291608654535,0.5961834410587893,2.1578947368421098,245.4573547877321,1.0032828639732616,0.3947368421052649,60249.31301939059
175,176.0,245.52631578947367,248.26315789473685,246.64912280701753,1.3947368421052602,1.0076652968964503,1.0153893505694114,2.736842105263179,246.65118116648415,1.0065354510796551,0.5263157894736897,60836.80517082179
176,177.0,246.05263157894737,258.05263157894734,249.59649122807016,3.7894736842105203,4.1363718614329255,17.109572176054083,11.999999999999972,249.63076333965765,1.0337373011507822,2.0350877192982417,62315.518005540165
177,178.0,247.78947368421052,263.1578947368421,255.11403508771932,12.2236842105263,6.333558094859974,40.113958140966304,15.368421052631561,255.1926426386134,1.0312127027482862,2.5614035087719267,65123.284856879036
178,179.0,251.1578947368421,263.57894736842104,260.2894736842105,4.3289473684210975,4.505741694539665,20.301708217913173,12.421052631578931,260.3284690905342,1.0124860653513712,2.0701754385964883,67770.91181902123
179,180.0,262.2631578947368,263.8421052631579,263.3421052631579,0.40789473684208133,0.5252181536815097,0.27585410895661394,1.5789473684210975,263.3426290188147,1.0018966782788044,0.2631578947368496,69349.34025854108
180,181.0,263.5263157894737,263.89473684210526,263.72807017543863,0.23684210526317884,0.14062473282352592,0.01977531548168805,0.368421052631561,263.728107667303,1.0006318218269419,0.07017543859648374,69552.51477377655
181,182.0,263.6842105263158,264.7368421052632,264.05263157894734,0.368421052631561,0.3621011831675538,0.13111726685134234,1.0526315789473983,264.05287985749027,1.0025902472570722,0.1929824561403469,69723.92336103418
182,183.0,263.8421052631579,264.7368421052632,264.34210526315786,0.6578947368420813,0.3605039050532332,0.12996306555863057,0.8947368421052602,264.3423510866619,1.0014923489065586,0.18421052631578996,69876.87857802401
183,184.0,264.3157894736842,264.7368421052632,264.5438596491228,0.21052631578942282,0.1446703728286882,0.020929516774391643,0.42105263157895934,264.5438992068643,1.000729341704637,0.12280701754386314,69983.47460757157
184,185.0,264.36842105263156,264.6842105263158,264.51754385964915,0.118421052631561,0.10267280623438195,0.010541705140042941,0.3157894736842195,264.51756378593564,1.0006300025525527,0.07894736842105961,69969.54155124653
